Data File Name,2100 expert_Eukaryote Total RNA Nano_DE13805377_2020-05-25_11-42-52.xad
23.75,8.124768E-02
23.8,0.1013834
23.85,0.1052069
23.9,7.396299E-02
23.95,6.035349E-02
24,2.613444E-02
24.05,2.546347E-03
24.1,-2.494869E-03
24.15,-1.957359E-02
24.2,-4.865739E-02
24.25,-7.118086E-02
24.3,-5.287261E-02
24.35,8.214563E-03
24.4,7.080156E-02
24.45,0.1156264
24.5,0.153615
24.55,0.1582318
24.6,0.1805206
24.65,0.2102118
24.7,0.2576114
24.75,0.3041284
24.8,0.3415453
24.85,0.3820165
24.9,0.408421
24.95,0.455306
25,0.5560248
25.05,0.7231998
25.1,0.9360861
25.15,1.137348
25.2,1.311472
25.25,1.429139
25.3,1.450622
25.35,1.455472
25.4,1.480163
25.45,1.527112
25.5,1.586117
25.55,1.676396
25.6,1.764558
25.65,1.843355
25.7,1.907593
25.75,1.900058
25.8,1.812743
25.85,1.633093
25.9,1.480423
25.95,1.349443
26,1.274757
26.05,1.268905
26.1,1.252563
26.15,1.243595
26.2,1.22372
26.25,1.225156
26.3,1.246443
26.35,1.295942
26.4,1.370721
26.45,1.474156
26.5,1.633786
26.55,1.871692
26.6,2.278627
26.65,2.750917
26.7,3.221258
26.75,3.520139
26.8,3.551872
26.85,3.271342
26.9,2.808438
26.95,2.392841
27,2.176656
27.05,2.385139
27.1,3.093312
27.15,4.091396
27.2,5.008679
27.25,5.49276
27.3,5.350857
27.35,4.633702
27.4,3.708816
27.45,2.851956
27.5,2.201521
27.55,1.750498
27.6,1.456769
27.65,1.241039
27.7,1.072384
27.75,0.9260014
27.8,0.8137686
27.85,0.7951953
27.9,0.801583
27.95,0.8222257
28,0.8324535
28.05,0.867346
28.1,0.8910381
28.15,0.9285942
28.2,0.9919364
28.25,1.02505
28.3,1.005499
28.35,0.9533708
28.4,0.8665935
28.45,0.7407097
28.5,0.6181208
28.55,0.5198125
28.6,0.440868
28.65,0.3873315
28.7,0.3807773
28.75,0.3879349
28.8,0.3907181
28.85,0.3787506
28.9,0.3575398
28.95,0.3222941
29,0.2870421
29.05,0.2542755
29.1,0.2441452
29.15,0.2471894
29.2,0.2561522
29.25,0.2708938
29.3,0.2766683
29.35,0.3136599
29.4,0.3459891
29.45,0.3860172
29.5,0.4179944
29.55,0.4318264
29.6,0.4269856
29.65,0.4127747
29.7,0.3935318
29.75,0.3906061
29.8,0.4650229
29.85,0.5739901
29.9,0.6898848
29.95,0.7816152
30,0.8416077
30.05,0.8640404
30.1,0.8756658
30.15,0.8954646
30.2,0.8764802
30.25,0.8186808
30.3,0.7761288
30.35,0.7202402
30.4,0.6670895
30.45,0.6196813
30.5,0.5540648
30.55,0.4760537
30.6,0.411573
30.65,0.3781338
30.7,0.3432086
30.75,0.3491724
30.8,0.3686399
30.85,0.4017334
30.9,0.3913047
30.95,0.3732654
31,0.3567195
31.05,0.3600164
31.1,0.376429
31.15,0.3797849
31.2,0.3758941
31.25,0.336922
31.3,0.3136375
31.35,0.3348792
31.4,0.3485478
31.45,0.404328
31.5,0.4437652
31.55,0.4755976
31.6,0.4984298
31.65,0.5141611
31.7,0.5234318
31.75,0.5297117
31.8,0.5468173
31.85,0.5383918
31.9,0.5060348
31.95,0.4728537
32,0.4308092
32.05,0.3813257
32.1,0.3644653
32.15,0.3882172
32.2,0.4080004
32.25,0.435752
32.3,0.4572219
32.35,0.4648073
32.4,0.4579644
32.45,0.4728107
32.5,0.5000896
32.55,0.5144337
32.6,0.532885
32.65,0.5367154
32.7,0.5657232
32.75,0.6441703
32.8,0.7218636
32.85,0.7694921
32.9,0.7517421
32.95,0.6908033
33,0.6102087
33.05,0.5637287
33.1,0.5488611
33.15,0.5410894
33.2,0.5339678
33.25,0.5027663
33.3,0.4668389
33.35,0.4363717
33.4,0.4416006
33.45,0.4387596
33.5,0.4526129
33.55,0.4877858
33.6,0.5318652
33.65,0.5916936
33.7,0.6424107
33.75,0.6553459
33.8,0.6392457
33.85,0.6542785
33.9,0.7266418
33.95,0.7887437
34,0.8067909
34.05,0.7647463
34.1,0.6769792
34.15,0.5839192
34.2,0.5508665
34.25,0.5489482
34.3,0.5222514
34.35,0.462354
34.4,0.4505538
34.45,0.4498344
34.5,0.4381091
34.55,0.4141613
34.6,0.3794301
34.65,0.3697174
34.7,0.3919853
34.75,0.4370605
34.8,0.4883509
34.85,0.4924125
34.9,0.5113611
34.95,0.5472383
35,0.5791399
35.05,0.6062617
35.1,0.6059955
35.15,0.5986673
35.2,0.6066781
35.25,0.6318168
35.3,0.6483254
35.35,0.6382651
35.4,0.6239337
35.45,0.5823283
35.5,0.553552
35.55,0.5511032
35.6,0.5606089
35.65,0.5513399
35.7,0.5551072
35.75,0.5657923
35.8,0.5733769
35.85,0.5736454
35.9,0.576057
35.95,0.5688046
36,0.5928847
36.05,0.6271381
36.1,0.6565204
36.15,0.6370403
36.2,0.5869226
36.25,0.5275803
36.3,0.4837686
36.35,0.4885029
36.4,0.5497426
36.45,0.6243804
36.5,0.6692094
36.55,0.6975805
36.6,0.669275
36.65,0.6073121
36.7,0.544503
36.75,0.5173715
36.8,0.5257536
36.85,0.5477487
36.9,0.5745505
36.95,0.5919922
37,0.5777913
37.05,0.5718332
37.1,0.5816844
37.15,0.623998
37.2,0.6840524
37.25,0.7410546
37.3,0.8027403
37.35,0.8690586
37.4,0.9375793
37.45,1.005419
37.5,1.059921
37.55,1.064771
37.6,0.9955005
37.65,0.9266214
37.7,0.8487598
37.75,0.8234109
37.8,0.8732709
37.85,0.9722447
37.9,1.068118
37.95,1.147806
38,1.216283
38.05,1.29909
38.1,1.403512
38.15,1.544336
38.2,1.687098
38.25,1.699669
38.3,1.657102
38.35,1.575995
38.4,1.495755
38.45,1.431657
38.5,1.393255
38.55,1.356093
38.6,1.268413
38.65,1.169767
38.7,1.058367
38.75,0.9391603
38.8,0.8457367
38.85,0.8123354
38.9,0.7923744
38.95,0.7636322
39,0.7672581
39.05,0.8021792
39.1,0.8322916
39.15,0.8740504
39.2,0.9232506
39.25,0.9418841
39.3,0.9560366
39.35,0.9741935
39.4,0.9833183
39.45,1.005009
39.5,0.9991482
39.55,1.02838
39.6,1.088386
39.65,1.197471
39.7,1.294689
39.75,1.3698
39.8,1.456811
39.85,1.516216
39.9,1.560047
39.95,1.619297
40,1.658613
40.05,1.694114
40.1,1.743003
40.15,1.760848
40.2,1.779149
40.25,1.826049
40.3,1.863342
40.35,1.853811
40.4,1.865953
40.45,1.871553
40.5,1.84918
40.55,1.813659
40.6,1.774063
40.65,1.700454
40.7,1.633203
40.75,1.63524
40.8,1.615865
40.85,1.630566
40.9,1.657573
40.95,1.644264
41,1.619628
41.05,1.633521
41.1,1.583333
41.15,1.529427
41.2,1.497987
41.25,1.544742
41.3,1.5973
41.35,1.618255
41.4,1.660168
41.45,1.710334
41.5,1.836726
41.55,2.066216
41.6,2.382317
41.65,2.647322
41.7,2.763279
41.75,2.809087
41.8,2.769794
41.85,2.902506
41.9,5.18116
41.95,14.65232
42,35.4155
42.05,64.74594
42.1,93.79503
42.15,112.1125
42.2,114.265
42.25,102.3254
42.3,84.00811
42.35,68.15546
42.4,56.43221
42.45,48.72031
42.5,43.50172
42.55,40.04945
42.6,37.62815
42.65,35.3306
42.7,32.72816
42.75,29.55815
42.8,26.20929
42.85,22.83027
42.9,19.5175
42.95,16.15546
43,13.13677
43.05,10.36684
43.1,8.054712
43.15,6.222259
43.2,4.805202
43.25,3.630295
43.3,2.745297
43.35,2.156049
43.4,1.749191
43.45,1.523375
43.5,1.455111
43.55,1.455683
43.6,1.426666
43.65,1.394106
43.7,1.433568
43.75,1.500639
43.8,1.642693
43.85,1.781417
43.9,1.928606
43.95,2.047988
44,2.224766
44.05,2.456971
44.1,2.673356
44.15,2.838573
44.2,3.006733
44.25,3.108628
44.3,3.069308
44.35,2.985178
44.4,2.729685
44.45,2.450517
44.5,2.321211
44.55,2.335804
44.6,2.439352
44.65,2.52033
44.7,2.579805
44.75,2.596184
44.8,2.618819
44.85,2.697472
44.9,2.752999
44.95,2.804002
45,2.852143
45.05,2.884604
45.1,2.888736
45.15,2.880486
45.2,2.807755
45.25,2.68954
45.3,2.595548
45.35,2.566669
45.4,2.563152
45.45,2.57966
45.5,2.570778
45.55,2.465746
45.6,2.316786
45.65,2.205675
45.7,2.127483
45.75,2.077128
45.8,2.033511
45.85,2.053812
45.9,2.12056
45.95,2.21467
46,2.314789
46.05,2.381599
46.1,2.379393
46.15,2.344487
46.2,2.295471
46.25,2.228431
46.3,2.202627
46.35,2.223568
46.4,2.217007
46.45,2.288059
46.5,2.436892
46.55,2.623194
46.6,2.81142
46.65,3.056159
46.7,3.314739
46.75,3.50578
46.8,3.681449
46.85,3.777125
46.9,3.83252
46.95,3.821539
47,3.765591
47.05,3.786826
47.1,3.760857
47.15,3.704042
47.2,3.691468
47.25,3.730908
47.3,3.785573
47.35,3.840096
47.4,3.916226
47.45,3.98988
47.5,4.10348
47.55,4.239529
47.6,4.326139
47.65,4.464655
47.7,4.649763
47.75,4.791161
47.8,4.935911
47.85,5.048007
47.9,5.100087
47.95,5.157208
48,5.217962
48.05,5.266194
48.1,5.312963
48.15,5.34327
48.2,5.313421
48.25,5.21812
48.3,5.184841
48.35,5.190486
48.4,5.253159
48.45,5.383141
48.5,5.666543
48.55,5.942979
48.6,6.424227
48.65,6.837497
48.7,7.224732
48.75,7.540101
48.8,7.829288
48.85,8.177674
48.9,8.732263
48.95,9.525872
49,10.70411
49.05,13.42291
49.1,18.67741
49.15,27.75088
49.2,40.94712
49.25,57.49064
49.3,75.17072
49.35,91.7573
49.4,105.8558
49.45,117.0318
49.5,125.7018
49.55,132.262
49.6,136.8923
49.65,139.0498
49.7,139.2762
49.75,137.9255
49.8,134.8119
49.85,130.1505
49.9,123.3293
49.95,115.3459
50,106.7016
50.05,98.08491
50.1,89.5843
50.15,80.76781
50.2,71.86823
50.25,63.08866
50.3,54.69235
50.35,46.85907
50.4,39.53201
50.45,33.26082
50.5,28.22983
50.55,23.72407
50.6,20.16299
50.65,16.91347
50.7,14.15637
50.75,11.81762
50.8,10.05087
50.85,8.623524
50.9,7.350535
50.95,6.340782
51,5.566144
51.05,4.837561
51.1,4.287446
51.15,3.84535
51.2,3.488275
51.25,3.265897
51.3,3.256364
51.35,3.170587
51.4,3.126442
51.45,3.100058
51.5,3.066931
51.55,3.024595
51.6,3.056926
51.65,3.23184
51.7,3.428494
51.75,3.624173
51.8,3.783934
51.85,3.869628
51.9,3.978651
51.95,4.192
52,4.492878
52.05,4.795783
52.1,5.029411
52.15,5.214059
52.2,5.322532
52.25,5.412546
52.3,5.552869
52.35,5.702938
52.4,5.709571
52.45,5.663547
52.5,5.512661
52.55,5.231512
52.6,5.053522
52.65,5.028574
52.7,5.043259
52.75,5.134588
52.8,5.08495
52.85,4.881924
52.9,4.568882
52.95,4.259314
53,4.007303
53.05,3.762496
53.1,3.630507
53.15,3.386103
53.2,3.144424
53.25,2.954564
53.3,2.823574
53.35,2.680672
53.4,2.507258
53.45,2.359753
53.5,2.322826
53.55,2.265409
53.6,2.202583
53.65,2.080794
53.7,1.963091
53.75,1.894872
53.8,1.917195
53.85,2.007785
53.9,1.899521
53.95,1.830448
54,1.774032
54.05,1.846867
54.1,1.919615
54.15,1.928805
54.2,1.906763
54.25,1.885279
54.3,1.874693
54.35,1.898699
54.4,1.881853
54.45,1.901742
54.5,1.906724
54.55,1.903374
54.6,2.018474
54.65,2.106841
54.7,2.146506
54.75,2.151955
54.8,2.197871
54.85,2.298287
54.9,2.405551
54.95,2.527709
55,2.59333
55.05,2.621548
55.1,2.666945
55.15,2.722286
55.2,2.782798
55.25,2.694904
55.3,2.512855
55.35,2.376182
55.4,2.306485
55.45,2.337729
55.5,2.376594
55.55,2.343052
55.6,2.238888
55.65,2.120538
55.7,1.996714
55.75,1.927226
55.8,1.865977
55.85,1.779063
55.9,1.684797
55.95,1.707835
56,1.778172
56.05,1.794279
56.1,1.733253
56.15,1.651382
56.2,1.566509
56.25,1.52784
56.3,1.484108
56.35,1.40481
56.4,1.273777
56.45,1.234281
56.5,1.250231
56.55,1.219844
56.6,1.184495
56.65,1.163237
56.7,1.176673
56.75,1.268912
56.8,1.408877
56.85,1.48892
56.9,1.39024
56.95,1.295634
57,1.225122
57.05,1.237818
57.1,1.36004
57.15,1.45026
57.2,1.458334
57.25,1.418995
57.3,1.428025
57.35,1.466195
57.4,1.44688
57.45,1.412372
57.5,1.329914
57.55,1.269839
57.6,1.25493
57.65,1.308776
57.7,1.447583
57.75,1.516609
57.8,1.463789
57.85,1.40124
57.9,1.311002
57.95,1.344714
58,1.374919
58.05,1.482696
58.1,1.448227
58.15,1.308097
58.2,1.18507
58.25,1.147059
58.3,1.237478
58.35,1.400269
58.4,1.566643
58.45,1.646414
58.5,1.526236
58.55,1.353739
58.6,1.195469
58.65,1.173456
58.7,1.363357
58.75,1.625887
58.8,1.814665
58.85,1.791787
58.9,1.600235
58.95,1.330466
59,1.077579
59.05,0.9889954
59.1,1.026483
59.15,1.114734
59.2,1.162878
59.25,1.110411
59.3,1.146323
59.35,1.183043
59.4,1.178426
59.45,1.17999
59.5,1.06411
59.55,0.9730061
59.6,0.8881388
59.65,0.8646864
59.7,0.8553575
59.75,0.8050779
59.8,0.7935269
59.85,0.7820662
59.9,0.8067442
59.95,0.8241569
60,0.8295437
60.05,0.866163
60.1,0.8391311
60.15,0.8233835
60.2,0.8579488
60.25,0.8222237
60.3,0.796928
60.35,0.7573484
60.4,0.7002414
60.45,0.6322778
60.5,0.6172038
60.55,0.6646994
60.6,0.7363892
60.65,0.8068995
60.7,0.8419795
60.75,0.7687589
60.8,0.6668869
60.85,0.6012901
60.9,0.6020002
60.95,0.6447057
61,0.6787729
61.05,0.6793958
61.1,0.654252
61.15,0.6485948
61.2,0.6496534
61.25,0.6280849
61.3,0.6107946
61.35,0.6146476
61.4,0.6987285
61.45,0.6884562
61.5,0.628572
61.55,0.5675775
61.6,0.557653
61.65,0.5833346
61.7,0.6641964
61.75,0.8025503
61.8,0.8520449
61.85,0.8616181
61.9,0.8694959
61.95,0.842528
62,0.756731
62.05,0.6215401
62.1,0.615344
62.15,0.5810896
62.2,0.5844634
62.25,0.6463848
62.3,0.6246886
62.35,0.5821248
62.4,0.5596247
62.45,0.56816
62.5,0.5507255
62.55,0.5525464
62.6,0.6446813
62.65,0.6282284
62.7,0.5840045
62.75,0.5374367
62.8,0.6074343
62.85,0.6765965
62.9,0.7749555
62.95,0.8335986
63,0.8238098
63.05,0.709487
63.1,0.6266412
63.15,0.5589833
63.2,0.4840799
63.25,0.4286889
63.3,0.4535235
63.35,0.494075
63.4,0.5303904
63.45,0.644445
63.5,0.698341
63.55,0.6663959
63.6,0.6009277
63.65,0.5619287
63.7,0.5855192
63.75,0.651776
63.8,0.7651188
63.85,0.8152753
63.9,0.8118942
63.95,0.7688017
64,0.7223173
64.05,0.6966642
64.1,0.6659262
64.15,0.5915807
64.2,0.5919232
64.25,0.6580293
64.3,0.8125949
64.35,0.8705103
64.4,0.8395478
64.45,0.7244653
64.5,0.5856763
64.55,0.5277964
64.6,0.5661433
64.65,0.6425408
64.7,0.6368797
64.75,0.6119939
64.8,0.571079
64.85,0.5748197
64.9,0.5946526
64.95,0.6238977
65,0.6079959
65.05,0.6129889
65.1,0.6576893
65.15,0.7465172
65.2,0.7465172
65.25,0.7465172
65.3,0.7465172
65.35,0.7465172
65.4,0.7465172
65.45,0.7465172
65.5,0.7465172
65.55,0.7465172
65.6,0.7465172
65.65,0.7465172
65.7,0.7465172
65.75,0.7465172
65.8,0.7465172
65.85,0.7465172
65.9,0.7465172
65.95,0.7465172
66,0.7465172
66.05,0.7465172
66.1,0.7465172
66.15,0.7465172
66.2,0.7465172
66.25,0.7465172
66.3,0.7465172
66.35,0.7465172
66.4,0.7465172
66.45,0.7465172
66.5,0.7465172
66.55,0.7465172
66.6,0.7465172
66.65,0.7465172
66.7,0.7465172
66.75,0.7465172
66.8,0.7465172
66.85,0.7465172
66.9,0.7465172
66.95,0.7465172
67,0.7465172
67.05,0.7465172
67.1,0.7465172
67.15,0.7465172
67.2,0.7465172
67.25,0.7465172
67.3,0.7465172
67.35,0.7465172
67.4,0.7465172
67.45,0.7465172
67.5,0.7465172
67.55,0.7465172
67.6,0.7465172
67.65,0.7465172
67.7,0.7465172
67.75,0.7465172
67.8,0.7465172
67.85,0.7465172
67.9,0.7465172
67.95,0.7465172
68,0.7465172
68.05,0.7465172
68.1,0.7465172
68.15,0.7465172
68.2,0.7465172
68.25,0.7465172
68.3,0.7465172
68.35,0.7465172
68.4,0.7465172
68.45,0.7465172
68.5,0.7465172
68.55,0.7465172
68.6,0.7465172
68.65,0.7465172
68.7,0.7465172
68.75,0.7465172
68.8,0.7465172
68.85,0.7465172
68.9,0.7465172
68.95,0.7465172
69,0.7465172
69.05,0.7465172
69.1,0.7465172
69.15,0.7465172
69.2,0.7465172
69.25,0.7465172
69.3,0.7465172
69.35,0.7465172
69.4,0.7465172
69.45,0.7465172
69.5,0.7465172
69.55,0.7465172
69.6,0.7465172
69.65,0.7465172
69.7,0.7465172
69.75,0.7465172
69.8,0.7465172
69.85,0.7465172
69.9,0.7465172
69.95,0.7465172
 
Alignment,On
