Data File Name,2100 expert_Eukaryote Total RNA Nano_DE13805377_2020-05-25_11-42-52.xad
24.05,4.32807E-04
24.1,-0.059152
24.15,-0.1092473
24.2,-0.1440271
24.25,-0.1689077
24.3,-0.197498
24.35,-0.2216717
24.4,-0.22539
24.45,-0.180918
24.5,-9.701749E-02
24.55,-3.126424E-02
24.6,9.805697E-03
24.65,2.680747E-02
24.7,1.477641E-03
24.75,-2.791223E-02
24.8,-3.905306E-02
24.85,-0.0268014
24.9,3.860417E-02
24.95,0.1379086
25,0.2538119
25.05,0.386783
25.1,0.5827152
25.15,0.748969
25.2,0.8982348
25.25,0.9790798
25.3,0.9718955
25.35,0.9069452
25.4,0.838037
25.45,0.825172
25.5,0.8437726
25.55,0.910224
25.6,0.9894556
25.65,1.061144
25.7,1.096241
25.75,1.076458
25.8,1.049674
25.85,1.012232
25.9,0.9372329
25.95,0.8629499
26,0.7713752
26.05,0.7101328
26.1,0.7025541
26.15,0.7491271
26.2,0.8171513
26.25,0.8758371
26.3,0.9230093
26.35,1.017331
26.4,1.169619
26.45,1.404795
26.5,1.69133
26.55,2.022255
26.6,2.393647
26.65,2.768036
26.7,3.081974
26.75,3.223469
26.8,3.157719
26.85,2.838548
26.9,2.332154
26.95,1.78959
27,1.409167
27.05,1.334715
27.1,1.669612
27.15,2.372988
27.2,3.225244
27.25,3.903129
27.3,4.162107
27.35,3.947449
27.4,3.408401
27.45,2.803111
27.5,2.384448
27.55,2.266515
27.6,2.32646
27.65,2.438452
27.7,2.43357
27.75,2.261541
27.8,1.935446
27.85,1.539941
27.9,1.177658
27.95,0.943234
28,0.8364018
28.05,0.8011586
28.1,0.8105832
28.15,0.8028106
28.2,0.7882869
28.25,0.8016545
28.3,0.8029619
28.35,0.7478106
28.4,0.6491913
28.45,0.5209998
28.5,0.383668
28.55,0.2634215
28.6,0.1783217
28.65,0.1181459
28.7,6.331947E-02
28.75,0.0437232
28.8,0.0199899
28.85,-1.924283E-02
28.9,-6.962822E-02
28.95,-0.1084764
29,-0.1468348
29.05,-0.1667008
29.1,-0.1782752
29.15,-0.2093654
29.2,-0.2456584
29.25,-0.2582566
29.3,-0.2595503
29.35,-0.234907
29.4,-0.2243094
29.45,-0.2012509
29.5,-0.2393733
29.55,-0.2798189
29.6,-0.2990518
29.65,-0.3078543
29.7,-0.2953796
29.75,-0.2725869
29.8,-0.2154677
29.85,-0.1506088
29.9,-8.531962E-02
29.95,1.387726E-02
30,0.1055338
30.05,0.2089612
30.1,0.2949752
30.15,0.3221661
30.2,0.2915148
30.25,0.1917898
30.3,8.291437E-02
30.35,8.282759E-03
30.4,-5.400529E-02
30.45,-7.033701E-02
30.5,-9.944704E-02
30.55,-0.1224376
30.6,-0.1563158
30.65,-0.199766
30.7,-0.2186957
30.75,-0.2329323
30.8,-0.2239835
30.85,-0.1997591
30.9,-0.1773844
30.95,-0.1434249
31,-0.1255748
31.05,-0.1113163
31.1,-8.656991E-02
31.15,-7.004483E-02
31.2,-0.1079347
31.25,-0.1669991
31.3,-0.2458199
31.35,-0.298941
31.4,-0.3475779
31.45,-0.3484337
31.5,-0.3184995
31.55,-0.2907268
31.6,-0.2579274
31.65,-0.2294374
31.7,-0.2080393
31.75,-0.1790558
31.8,-0.135191
31.85,-0.12008
31.9,-0.1189299
31.95,-0.1264243
32,-0.1406686
32.05,-0.1474192
32.1,-0.1578673
32.15,-0.1655708
32.2,-0.1830558
32.25,-0.1714779
32.3,-0.121331
32.35,-0.041108
32.4,3.633745E-02
32.45,7.967922E-02
32.5,9.317398E-02
32.55,5.587272E-02
32.6,-3.711001E-03
32.65,-5.446839E-02
32.7,-6.372023E-02
32.75,-0.051477
32.8,-2.448965E-02
32.85,1.301271E-02
32.9,3.858988E-02
32.95,3.302214E-02
33,6.257934E-03
33.05,-6.977006E-03
33.1,-2.638804E-03
33.15,2.896552E-02
33.2,7.975424E-02
33.25,8.595644E-02
33.3,4.306465E-02
33.35,-1.377639E-02
33.4,-4.466869E-02
33.45,-5.348166E-02
33.5,-0.0464578
33.55,-2.896361E-02
33.6,-3.616913E-02
33.65,-5.756281E-02
33.7,-0.0495212
33.75,-2.580643E-02
33.8,-1.034472E-02
33.85,4.617868E-03
33.9,1.983274E-02
33.95,2.908927E-04
34,-4.195811E-02
34.05,-0.07397
34.1,-0.1041931
34.15,-0.1357406
34.2,-0.1477151
34.25,-0.1622607
34.3,-0.184938
34.35,-0.210487
34.4,-0.225483
34.45,-0.2468841
34.5,-0.2779275
34.55,-0.2800592
34.6,-0.2731858
34.65,-0.2377946
34.7,-0.1872753
34.75,-0.1476464
34.8,-0.1373586
34.85,-0.1187283
34.9,-7.970393E-02
34.95,-2.838498E-02
35,0.0461731
35.05,7.013328E-02
35.1,7.132276E-02
35.15,4.016362E-02
35.2,3.163391E-02
35.25,4.990179E-02
35.3,7.928997E-02
35.35,0.1377446
35.4,0.1825757
35.45,0.1924439
35.5,0.182411
35.55,0.1399118
35.6,0.1004429
35.65,0.0882351
35.7,9.725428E-02
35.75,0.1212707
35.8,9.381917E-02
35.85,9.434514E-02
35.9,0.1100966
35.95,0.1496279
36,0.193969
36.05,0.1871785
36.1,0.1561944
36.15,7.640146E-02
36.2,4.150239E-02
36.25,1.247025E-02
36.3,2.420117E-04
36.35,9.498634E-04
36.4,8.37758E-03
36.45,5.092313E-02
36.5,0.113879
36.55,0.2044413
36.6,0.2863442
36.65,0.2984657
36.7,0.2480395
36.75,0.1758458
36.8,0.1337801
36.85,0.1063152
36.9,0.1059879
36.95,0.1300175
37,0.1398676
37.05,0.1506849
37.1,0.1361801
37.15,0.127707
37.2,0.1101894
37.25,0.1211795
37.3,0.1572465
37.35,0.2111297
37.4,0.2665337
37.45,0.304679
37.5,0.3316231
37.55,0.3453345
37.6,0.3616651
37.65,0.36213
37.7,0.3488782
37.75,0.3384063
37.8,0.3521289
37.85,0.4025959
37.9,0.4915436
37.95,0.5990649
38,0.72843
38.05,0.8896539
38.1,1.011767
38.15,1.121713
38.2,1.168608
38.25,1.175095
38.3,1.15369
38.35,1.111534
38.4,1.039674
38.45,0.9591471
38.5,0.9155695
38.55,0.8719364
38.6,0.805322
38.65,0.7428345
38.7,0.7179672
38.75,0.6569519
38.8,0.6389067
38.85,0.6435881
38.9,0.6034478
38.95,0.5745801
39,0.5791376
39.05,0.6327647
39.1,0.6935945
39.15,0.7310237
39.2,0.7558541
39.25,0.7492185
39.3,0.7517978
39.35,0.7510514
39.4,0.7425355
39.45,0.7740229
39.5,0.8197454
39.55,0.8626514
39.6,0.8988009
39.65,0.9276393
39.7,0.977185
39.75,1.039143
39.8,1.123222
39.85,1.216418
39.9,1.288018
39.95,1.421768
40,1.587425
40.05,1.78119
40.1,1.954925
40.15,2.055909
40.2,2.104595
40.25,2.10142
40.3,2.094956
40.35,2.096682
40.4,2.082401
40.45,2.038623
40.5,1.961234
40.55,1.883581
40.6,1.823432
40.65,1.793149
40.7,1.773498
40.75,1.734466
40.8,1.681869
40.85,1.680429
40.9,1.6915
40.95,1.706706
41,1.738401
41.05,1.770924
41.1,1.773464
41.15,1.801267
41.2,1.906153
41.25,2.162716
41.3,2.597935
41.35,3.150941
41.4,3.679864
41.45,4.044447
41.5,4.279395
41.55,4.390253
41.6,4.434915
41.65,4.437645
41.7,4.346129
41.75,4.215201
41.8,4.04922
41.85,4.423438
41.9,8.913473
41.95,23.46068
42,48.9739
42.05,79.67973
42.1,106.1246
42.15,119.5674
42.2,117.1215
42.25,103.1527
42.3,85.34563
42.35,69.6282
42.4,58.23511
42.45,50.65123
42.5,45.78534
42.55,42.53664
42.6,40.03924
42.65,37.29608
42.7,34.41537
42.75,31.21984
42.8,27.68135
42.85,24.11638
42.9,20.75023
42.95,17.41608
43,14.25023
43.05,11.48332
43.1,9.103626
43.15,6.957809
43.2,5.236778
43.25,3.998235
43.3,3.077107
43.35,2.502204
43.4,2.224322
43.45,2.063276
43.5,1.856973
43.55,1.656868
43.6,1.548677
43.65,1.467834
43.7,1.479603
43.75,1.63842
43.8,1.83008
43.85,1.970811
43.9,2.083328
43.95,2.185058
44,2.307509
44.05,2.50829
44.1,2.752558
44.15,2.94954
44.2,3.017407
44.25,3.052968
44.3,3.105138
44.35,3.260903
44.4,3.547509
44.45,3.920253
44.5,4.61057
44.55,5.369362
44.6,6.362272
44.65,7.379534
44.7,8.324024
44.75,9.121748
44.8,9.574602
44.85,9.540026
44.9,8.960199
44.95,8.084645
45,7.053581
45.05,6.17569
45.1,5.538353
45.15,5.034453
45.2,4.658477
45.25,4.286021
45.3,3.87362
45.35,3.470273
45.4,3.101757
45.45,2.79974
45.5,2.570158
45.55,2.465383
45.6,2.376624
45.65,2.292775
45.7,2.282392
45.75,2.297731
45.8,2.391681
45.85,2.551939
45.9,2.815754
45.95,3.171466
46,3.53002
46.05,3.957237
46.1,4.487903
46.15,5.023744
46.2,5.526946
46.25,6.13434
46.3,6.488721
46.35,6.595875
46.4,6.570432
46.45,6.494212
46.5,6.373428
46.55,6.293924
46.6,6.320692
46.65,6.290926
46.7,6.211747
46.75,6.166231
46.8,5.959974
46.85,5.686897
46.9,5.447372
46.95,5.072423
47,4.940915
47.05,4.84626
47.1,4.795975
47.15,4.805892
47.2,4.933397
47.25,5.118278
47.3,5.253873
47.35,5.430128
47.4,5.580891
47.45,5.72331
47.5,5.82952
47.55,5.920542
47.6,6.091063
47.65,6.240404
47.7,6.490111
47.75,6.811929
47.8,7.150314
47.85,7.37825
47.9,7.436522
47.95,7.499929
48,7.547172
48.05,7.67387
48.1,7.763769
48.15,7.845948
48.2,7.945804
48.25,8.080986
48.3,8.228262
48.35,8.378366
48.4,8.481106
48.45,8.606248
48.5,8.77831
48.55,8.98365
48.6,9.303773
48.65,9.580655
48.7,9.997627
48.75,10.68935
48.8,11.32054
48.85,12.01764
48.9,12.80096
48.95,14.10857
49,16.18841
49.05,19.9286
49.1,26.26637
49.15,35.90333
49.2,48.00975
49.25,61.19399
49.3,74.32748
49.35,85.66097
49.4,94.99698
49.45,102.3678
49.5,108.7851
49.55,112.9201
49.6,115.2278
49.65,116.949
49.7,117.1944
49.75,116.4664
49.8,114.3935
49.85,110.8225
49.9,106.1008
49.95,100.0007
50,93.47512
50.05,85.43707
50.1,78.24759
50.15,70.49118
50.2,62.75131
50.25,55.52114
50.3,48.53376
50.35,41.57498
50.4,35.457
50.45,30.3606
50.5,25.56166
50.55,21.68468
50.6,18.08383
50.65,15.20162
50.7,12.59022
50.75,10.53859
50.8,9.148541
50.85,7.891142
50.9,6.975654
50.95,5.933434
51,5.028975
51.05,4.297917
51.1,3.772044
51.15,3.484495
51.2,3.258544
51.25,3.198656
51.3,3.080302
51.35,3.009738
51.4,2.912057
51.45,2.856191
51.5,2.870034
51.55,2.882553
51.6,3.008494
51.65,3.117685
51.7,3.118346
51.75,3.237671
51.8,3.351572
51.85,3.605201
51.9,3.811718
51.95,4.142479
52,4.360141
52.05,4.511202
52.1,4.576614
52.15,4.569524
52.2,4.568507
52.25,4.556667
52.3,4.634659
52.35,4.714246
52.4,4.803123
52.45,4.712582
52.5,4.644977
52.55,4.673827
52.6,4.579192
52.65,4.472847
52.7,4.337955
52.75,4.11814
52.8,3.862484
52.85,3.689039
52.9,3.50035
52.95,3.300298
53,3.086217
53.05,2.960916
53.1,2.856185
53.15,2.730284
53.2,2.656651
53.25,2.549246
53.3,2.414152
53.35,2.298093
53.4,2.132629
53.45,2.058596
53.5,1.965898
53.55,1.867741
53.6,1.813339
53.65,1.721126
53.7,1.560409
53.75,1.548999
53.8,1.586554
53.85,1.544711
53.9,1.530593
53.95,1.531121
54,1.465327
54.05,1.348408
54.1,1.309735
54.15,1.319443
54.2,1.351448
54.25,1.394074
54.3,1.304155
54.35,1.219747
54.4,1.223907
54.45,1.38172
54.5,1.533342
54.55,1.631506
54.6,1.687458
54.65,1.640884
54.7,1.648287
54.75,1.704951
54.8,1.7275
54.85,1.618555
54.9,1.611851
54.95,1.701867
55,1.771994
55.05,1.803187
55.1,1.875153
55.15,1.915738
55.2,1.86069
55.25,1.790246
55.3,1.777594
55.35,1.713207
55.4,1.670681
55.45,1.674598
55.5,1.682276
55.55,1.671197
55.6,1.640051
55.65,1.586451
55.7,1.551806
55.75,1.516629
55.8,1.458061
55.85,1.390501
55.9,1.303527
55.95,1.203184
56,1.161028
56.05,1.18595
56.1,1.196155
56.15,1.226701
56.2,1.153872
56.25,0.9743925
56.3,0.844999
56.35,0.8709389
56.4,0.8818874
56.45,0.8456296
56.5,0.7905228
56.55,0.7742607
56.6,0.8115974
56.65,0.9280893
56.7,1.04405
56.75,1.011733
56.8,0.8640783
56.85,0.7313982
56.9,0.677294
56.95,0.6875672
57,0.7425368
57.05,0.7643462
57.1,0.7034399
57.15,0.6671949
57.2,0.7016946
57.25,0.7580716
57.3,0.780624
57.35,0.7798253
57.4,0.6874216
57.45,0.5958692
57.5,0.6196083
57.55,0.6505603
57.6,0.6718526
57.65,0.630645
57.7,0.6329089
57.75,0.6237833
57.8,0.6021913
57.85,0.5956512
57.9,0.5737121
57.95,0.6143237
58,0.6769725
58.05,0.6908813
58.1,0.6846768
58.15,0.6295908
58.2,0.6046025
58.25,0.5853946
58.3,0.6491217
58.35,0.6934173
58.4,0.6546223
58.45,0.6434436
58.5,0.5931574
58.55,0.5049611
58.6,0.4371634
58.65,0.3855239
58.7,0.3976535
58.75,0.4005121
58.8,0.4387923
58.85,0.4262106
58.9,0.4437173
58.95,0.489456
59,0.5239764
59.05,0.5215662
59.1,0.450135
59.15,0.3689705
59.2,0.2797497
59.25,0.3079948
59.3,0.3282302
59.35,0.3398141
59.4,0.4710204
59.45,0.524501
59.5,0.5121011
59.55,0.4610519
59.6,0.3589427
59.65,0.3269094
59.7,0.3357196
59.75,0.3773527
59.8,0.3823723
59.85,0.3692521
59.9,0.3262352
59.95,0.2280338
60,0.2524528
60.05,0.345804
60.1,0.381841
60.15,0.4890962
60.2,0.5561154
60.25,0.556114
60.3,0.4991692
60.35,0.4623902
60.4,0.4331359
60.45,0.4253968
60.5,0.4420973
60.55,0.4637429
60.6,0.4915611
60.65,0.419506
60.7,0.3272014
60.75,0.2959355
60.8,0.267837
60.85,0.3276149
60.9,0.4080495
60.95,0.430602
61,0.3868058
61.05,0.2988489
61.1,0.2798327
61.15,0.3082485
61.2,0.3514384
61.25,0.3606095
61.3,0.389923
61.35,0.4032647
61.4,0.4299907
61.45,0.3631034
61.5,0.3548308
61.55,0.3778475
61.6,0.4217592
61.65,0.5080556
61.7,0.5818626
61.75,0.5603348
61.8,0.4410967
61.85,0.3575153
61.9,0.3789696
61.95,0.4071964
62,0.4676483
62.05,0.4973309
62.1,0.4306575
62.15,0.3841445
62.2,0.3981242
62.25,0.452883
62.3,0.5181427
62.35,0.5330837
62.4,0.4705908
62.45,0.4434076
62.5,0.5217697
62.55,0.5609996
62.6,0.5985779
62.65,0.6385088
62.7,0.6017259
62.75,0.4887356
62.8,0.4075059
62.85,0.3498325
62.9,0.353188
62.95,0.4127615
63,0.4671302
63.05,0.4912282
63.1,0.474647
63.15,0.4590514
63.2,0.3947804
63.25,0.3984548
63.3,0.4420331
63.35,0.4640381
63.4,0.452119
63.45,0.4531539
63.5,0.4571674
63.55,0.403877
63.6,0.4030513
63.65,0.4947443
63.7,0.5701689
63.75,0.5684595
63.8,0.5836098
63.85,0.6291561
63.9,0.6173739
63.95,0.6579301
64,0.7468689
64.05,0.7064182
64.1,0.6563452
64.15,0.5848502
64.2,0.489502
64.25,0.4826924
64.3,0.5387319
64.35,0.6279893
64.4,0.5949069
64.45,0.5843915
64.5,0.5723222
64.55,0.5011286
64.6,0.4888065
64.65,0.5146266
64.7,0.5622861
64.75,0.6359787
64.8,0.6359787
64.85,0.6359787
64.9,0.6359787
64.95,0.6359787
65,0.6359787
65.05,0.6359787
65.1,0.6359787
65.15,0.6359787
65.2,0.6359787
65.25,0.6359787
65.3,0.6359787
65.35,0.6359787
65.4,0.6359787
65.45,0.6359787
65.5,0.6359787
65.55,0.6359787
65.6,0.6359787
65.65,0.6359787
65.7,0.6359787
65.75,0.6359787
65.8,0.6359787
65.85,0.6359787
65.9,0.6359787
65.95,0.6359787
66,0.6359787
66.05,0.6359787
66.1,0.6359787
66.15,0.6359787
66.2,0.6359787
66.25,0.6359787
66.3,0.6359787
66.35,0.6359787
66.4,0.6359787
66.45,0.6359787
66.5,0.6359787
66.55,0.6359787
66.6,0.6359787
66.65,0.6359787
66.7,0.6359787
66.75,0.6359787
66.8,0.6359787
66.85,0.6359787
66.9,0.6359787
66.95,0.6359787
67,0.6359787
67.05,0.6359787
67.1,0.6359787
67.15,0.6359787
67.2,0.6359787
67.25,0.6359787
67.3,0.6359787
67.35,0.6359787
67.4,0.6359787
67.45,0.6359787
67.5,0.6359787
67.55,0.6359787
67.6,0.6359787
67.65,0.6359787
67.7,0.6359787
67.75,0.6359787
67.8,0.6359787
67.85,0.6359787
67.9,0.6359787
67.95,0.6359787
68,0.6359787
68.05,0.6359787
68.1,0.6359787
68.15,0.6359787
68.2,0.6359787
68.25,0.6359787
68.3,0.6359787
68.35,0.6359787
68.4,0.6359787
68.45,0.6359787
68.5,0.6359787
68.55,0.6359787
68.6,0.6359787
68.65,0.6359787
68.7,0.6359787
68.75,0.6359787
68.8,0.6359787
68.85,0.6359787
68.9,0.6359787
68.95,0.6359787
69,0.6359787
69.05,0.6359787
69.1,0.6359787
69.15,0.6359787
69.2,0.6359787
69.25,0.6359787
69.3,0.6359787
69.35,0.6359787
69.4,0.6359787
69.45,0.6359787
69.5,0.6359787
69.55,0.6359787
69.6,0.6359787
69.65,0.6359787
69.7,0.6359787
69.75,0.6359787
69.8,0.6359787
69.85,0.6359787
69.9,0.6359787
69.95,0.6359787
 
Alignment,On
