Data File Name,2100 expert_Eukaryote Total RNA Nano_DE13805377_2020-05-25_11-42-52.xad
24,0.1140245
24.05,0.1206899
24.1,9.699607E-02
24.15,7.087573E-02
24.2,3.103249E-02
24.25,1.853727E-02
24.3,-1.306833E-02
24.35,-2.263188E-02
24.4,2.031906E-02
24.45,6.596429E-02
24.5,0.101214
24.55,0.1208513
24.6,0.1035796
24.65,6.939053E-02
24.7,5.992831E-02
24.75,0.1088201
24.8,0.1570784
24.85,0.2066464
24.9,0.2740963
24.95,0.3501514
25,0.4866675
25.05,0.7138121
25.1,1.030664
25.15,1.386833
25.2,1.710975
25.25,1.943312
25.3,2.017692
25.35,1.971673
25.4,1.868821
25.45,1.770624
25.5,1.742681
25.55,1.798069
25.6,1.884751
25.65,1.951617
25.7,1.986251
25.75,1.981906
25.8,1.941306
25.85,1.890497
25.9,1.834215
25.95,1.765553
26,1.686508
26.05,1.597863
26.1,1.502971
26.15,1.42375
26.2,1.395525
26.25,1.402285
26.3,1.441516
26.35,1.474956
26.4,1.505943
26.45,1.549527
26.5,1.634059
26.55,1.853095
26.6,2.338691
26.65,3.067255
26.7,3.901551
26.75,4.632856
26.8,4.997285
26.85,4.849164
26.9,4.293273
26.95,3.561715
27,2.973315
27.05,2.803989
27.1,3.29812
27.15,4.459798
27.2,5.84411
27.25,6.853284
27.3,7.071595
27.35,6.456154
27.4,5.251242
27.45,3.942836
27.5,2.882067
27.55,2.179611
27.6,1.765343
27.65,1.499247
27.7,1.301109
27.75,1.09286
27.8,0.9431319
27.85,0.8643546
27.9,0.8715067
27.95,0.9627956
28,1.074741
28.05,1.16902
28.1,1.242492
28.15,1.270137
28.2,1.278362
28.25,1.247704
28.3,1.202103
28.35,1.11148
28.4,0.9691265
28.45,0.8076711
28.5,0.6589929
28.55,0.5373791
28.6,0.456526
28.65,0.4117504
28.7,0.3904392
28.75,0.3724667
28.8,0.3554789
28.85,0.319047
28.9,0.2798209
28.95,0.2308459
29,0.1824912
29.05,0.1459235
29.1,0.1144275
29.15,8.356468E-02
29.2,6.017634E-02
29.25,0.0614793
29.3,6.082102E-02
29.35,5.902914E-02
29.4,5.958954E-02
29.45,0.0359783
29.5,2.280502E-02
29.55,1.243216E-02
29.6,2.227458E-02
29.65,5.629709E-02
29.7,0.1328621
29.75,0.2275741
29.8,0.3177597
29.85,0.4240039
29.9,0.5723992
29.95,0.7792221
30,0.9850502
30.05,1.176849
30.1,1.251312
30.15,1.210877
30.2,1.109561
30.25,0.9672222
30.3,0.8289689
30.35,0.6884164
30.4,0.569528
30.45,0.4697974
30.5,0.4073694
30.55,0.3692428
30.6,0.3395035
30.65,0.3454676
30.7,0.3588651
30.75,0.3814414
30.8,0.4131795
30.85,0.4348016
30.9,0.4376862
30.95,0.4607898
31,0.4872796
31.05,0.4911157
31.1,0.4737106
31.15,0.4121298
31.2,0.3323497
31.25,0.2596377
31.3,0.2057399
31.35,0.1621219
31.4,0.1349491
31.45,0.1563927
31.5,0.1950893
31.55,0.2327122
31.6,0.2584527
31.65,0.2477776
31.7,0.2062699
31.75,0.1699961
31.8,0.1647444
31.85,0.167832
31.9,0.2032641
31.95,0.2483653
32,0.2908022
32.05,0.3160944
32.1,0.332013
32.15,0.3301706
32.2,0.3257077
32.25,0.3556734
32.3,0.3861915
32.35,0.3781231
32.4,0.3815807
32.45,0.3621119
32.5,0.3272493
32.55,0.3077607
32.6,0.3120576
32.65,0.3155228
32.7,0.3345713
32.75,0.3543865
32.8,0.366955
32.85,0.3529595
32.9,0.3594037
32.95,0.3852184
33,0.3760386
33.05,0.3852612
33.1,0.3641494
33.15,0.3649895
33.2,0.3837738
33.25,0.3919443
33.3,0.3849319
33.35,0.3623593
33.4,0.3404238
33.45,0.3032815
33.5,0.3101487
33.55,0.3414508
33.6,0.3657275
33.65,0.4054336
33.7,0.4832087
33.75,0.5943241
33.8,0.725022
33.85,0.8162234
33.9,0.8295402
33.95,0.7560098
34,0.6332695
34.05,0.5291916
34.1,0.4447091
34.15,0.399786
34.2,0.3900715
34.25,0.4259539
34.3,0.4467833
34.35,0.417859
34.4,0.3633904
34.45,0.2969598
34.5,0.2494624
34.55,0.2504908
34.6,0.2943916
34.65,0.319505
34.7,0.3389091
34.75,0.357047
34.8,0.3778863
34.85,0.3871404
34.9,0.4085975
34.95,0.4398409
35,0.4470479
35.05,0.4445502
35.1,0.4437149
35.15,0.4739401
35.2,0.4975776
35.25,0.5109599
35.3,0.5121611
35.35,0.4832078
35.4,0.4572147
35.45,0.438694
35.5,0.4359331
35.55,0.4326128
35.6,0.4259934
35.65,0.4497565
35.7,0.4727328
35.75,0.487517
35.8,0.5034326
35.85,0.5093119
35.9,0.4894078
35.95,0.5007366
36,0.5136591
36.05,0.52541
36.1,0.5587103
36.15,0.6248173
36.2,0.658362
36.25,0.6516161
36.3,0.6498522
36.35,0.6312469
36.4,0.6220247
36.45,0.6406026
36.5,0.6755492
36.55,0.6955188
36.6,0.7010091
36.65,0.7132015
36.7,0.718976
36.75,0.7119168
36.8,0.7029375
36.85,0.6978095
36.9,0.7151112
36.95,0.7186681
37,0.7640314
37.05,0.7708251
37.1,0.7842092
37.15,0.7848901
37.2,0.7978705
37.25,0.8132998
37.3,0.8313039
37.35,0.8793517
37.4,0.925231
37.45,0.9629541
37.5,0.9635201
37.55,0.9614841
37.6,0.9437752
37.65,0.9380454
37.7,0.9850844
37.75,1.033896
37.8,1.080717
37.85,1.166108
37.9,1.320613
37.95,1.492891
38,1.706707
38.05,1.944234
38.1,2.067234
38.15,2.101279
38.2,2.0718
38.25,1.967947
38.3,1.800023
38.35,1.627695
38.4,1.465289
38.45,1.312869
38.5,1.194967
38.55,1.102838
38.6,1.025538
38.65,0.975992
38.7,0.9596771
38.75,0.9467201
38.8,0.9559125
38.85,0.9604982
38.9,0.9803836
38.95,1.017111
39,1.053627
39.05,1.116132
39.1,1.19246
39.15,1.225786
39.2,1.224078
39.25,1.188801
39.3,1.143674
39.35,1.084214
39.4,1.063025
39.45,1.083309
39.5,1.118227
39.55,1.194048
39.6,1.281105
39.65,1.393875
39.7,1.486681
39.75,1.569963
39.8,1.669677
39.85,1.74418
39.9,1.854968
39.95,1.934606
40,2.033852
40.05,2.082418
40.1,2.133286
40.15,2.194861
40.2,2.205687
40.25,2.233054
40.3,2.253696
40.35,2.271652
40.4,2.254
40.45,2.23117
40.5,2.159846
40.55,2.057945
40.6,1.967863
40.65,1.878006
40.7,1.800698
40.75,1.772403
40.8,1.777826
40.85,1.794713
40.9,1.796853
40.95,1.780149
41,1.756562
41.05,1.737141
41.1,1.753725
41.15,1.772912
41.2,1.840031
41.25,1.931747
41.3,2.039922
41.35,2.164809
41.4,2.248302
41.45,2.351299
41.5,2.521858
41.55,2.850804
41.6,3.199151
41.65,3.428341
41.7,3.409877
41.75,3.489773
41.8,6.565156
41.85,19.9069
41.9,49.69534
41.95,91.88795
42,131.9773
42.05,156.417
42.1,157.5941
42.15,137.3533
42.2,109.758
42.25,85.76804
42.3,68.57763
42.35,56.74265
42.4,49.08545
42.45,44.61093
42.5,41.39893
42.55,38.9048
42.6,36.33023
42.65,33.42947
42.7,29.96526
42.75,26.13802
42.8,22.5718
42.85,18.89446
42.9,15.36732
42.95,12.22022
43,9.477458
43.05,7.235947
43.1,5.521781
43.15,4.223598
43.2,3.22398
43.25,2.558062
43.3,2.175422
43.35,1.976272
43.4,1.856104
43.45,1.79026
43.5,1.785003
43.55,1.848479
43.6,2.005101
43.65,2.209916
43.7,2.418567
43.75,2.584659
43.8,2.75428
43.85,2.994439
43.9,3.229668
43.95,3.449577
44,3.711355
44.05,3.875802
44.1,3.851433
44.15,3.663454
44.2,3.385135
44.25,3.076362
44.3,2.825602
44.35,2.649853
44.4,2.531524
44.45,2.533357
44.5,2.557712
44.55,2.710357
44.6,2.845538
44.65,2.943788
44.7,3.011286
44.75,3.144283
44.8,3.288895
44.85,3.415075
44.9,3.549821
44.95,3.590112
45,3.696297
45.05,3.727248
45.1,3.798692
45.15,3.695785
45.2,3.596387
45.25,3.473496
45.3,3.310299
45.35,3.161818
45.4,2.985782
45.45,2.792335
45.5,2.595471
45.55,2.574434
45.6,2.606383
45.65,2.659578
45.7,2.787871
45.75,2.954578
45.8,3.080333
45.85,3.192507
45.9,3.331045
45.95,3.35497
46,3.299366
46.05,3.174264
46.1,3.05269
46.15,3.067662
46.2,3.070133
46.25,3.109432
46.3,3.027339
46.35,2.9703
46.4,2.972106
46.45,3.028252
46.5,3.279016
46.55,3.57051
46.6,3.850608
46.65,4.101954
46.7,4.389294
46.75,4.607691
46.8,4.624021
46.85,4.541319
46.9,4.36551
46.95,4.190528
47,4.141448
47.05,4.180589
47.1,4.225359
47.15,4.275989
47.2,4.377853
47.25,4.494753
47.3,4.791514
47.35,5.142265
47.4,5.385672
47.45,5.595429
47.5,5.815485
47.55,5.989609
47.6,6.125393
47.65,6.294409
47.7,6.439166
47.75,6.473876
47.8,6.347478
47.85,6.175134
47.9,6.195064
47.95,6.249405
48,6.283359
48.05,6.395446
48.1,6.486013
48.15,6.49637
48.2,6.504689
48.25,6.61627
48.3,6.887039
48.35,7.182499
48.4,7.712334
48.45,8.408153
48.5,9.205686
48.55,9.582796
48.6,10.12747
48.65,10.78883
48.7,11.35049
48.75,11.94851
48.8,12.87702
48.85,14.67262
48.9,18.54809
48.95,26.70164
49,41.50812
49.05,63.58391
49.1,89.83629
49.15,115.3367
49.2,135.4804
49.25,149.1799
49.3,156.2967
49.35,159.0277
49.4,160.6748
49.45,161.4008
49.5,160.2439
49.55,156.9486
49.6,152.5954
49.65,146.2589
49.7,138.1217
49.75,129.9507
49.8,121.5254
49.85,112.0656
49.9,102.2281
49.95,92.44027
50,82.13343
50.05,71.7305
50.1,62.2247
50.15,53.39961
50.2,45.36272
50.25,38.53623
50.3,32.60785
50.35,27.37405
50.4,22.96525
50.45,19.17477
50.5,15.6989
50.55,13.01746
50.6,11.057
50.65,9.47868
50.7,8.266001
50.75,7.208053
50.8,6.183083
50.85,5.419174
50.9,4.891062
50.95,4.500823
51,4.123897
51.05,3.818541
51.1,3.588473
51.15,3.585728
51.2,3.69743
51.25,3.821445
51.3,3.74168
51.35,3.653805
51.4,3.775895
51.45,4.006445
51.5,4.290995
51.55,4.767103
51.6,5.203985
51.65,5.576204
51.7,5.958955
51.75,6.540769
51.8,7.098019
51.85,7.56284
51.9,8.025586
51.95,8.61448
52,9.088202
52.05,9.510112
52.1,9.728091
52.15,9.63791
52.2,9.226612
52.25,8.817878
52.3,8.51806
52.35,8.35582
52.4,8.310287
52.45,8.228682
52.5,8.002037
52.55,7.549748
52.6,7.119519
52.65,6.634198
52.7,6.208226
52.75,5.813663
52.8,5.530807
52.85,5.232893
52.9,5.011776
52.95,4.82006
53,4.631241
53.05,4.353774
53.1,4.029838
53.15,3.701087
53.2,3.353459
53.25,3.23767
53.3,3.146478
53.35,3.070786
53.4,2.977721
53.45,2.820953
53.5,2.598163
53.55,2.410587
53.6,2.341683
53.65,2.203595
53.7,2.18001
53.75,2.167912
53.8,2.125263
53.85,2.080284
53.9,2.105085
53.95,2.153471
54,2.195075
54.05,2.212763
54.1,2.153445
54.15,2.050865
54.2,2.048218
54.25,2.097796
54.3,2.057267
54.35,2.078064
54.4,2.14001
54.45,2.182923
54.5,2.178613
54.55,2.196937
54.6,2.26145
54.65,2.362503
54.7,2.501484
54.75,2.685077
54.8,2.772616
54.85,2.795361
54.9,2.84307
54.95,2.939793
55,2.973185
55.05,2.848727
55.1,2.738954
55.15,2.733989
55.2,2.7633
55.25,2.758664
55.3,2.665513
55.35,2.495052
55.4,2.385561
55.45,2.412903
55.5,2.532167
55.55,2.526475
55.6,2.432348
55.65,2.313479
55.7,2.19433
55.75,2.146388
55.8,2.115719
55.85,2.07439
55.9,2.079065
55.95,2.08814
56,2.153401
56.05,2.031559
56.1,1.962656
56.15,1.918883
56.2,1.868165
56.25,1.844536
56.3,1.812104
56.35,1.746563
56.4,1.681476
56.45,1.76725
56.5,1.806681
56.55,1.870451
56.6,1.84083
56.65,1.83857
56.7,1.803742
56.75,1.76498
56.8,1.686814
56.85,1.568206
56.9,1.573012
56.95,1.626035
57,1.676396
57.05,1.662149
57.1,1.704104
57.15,1.640034
57.2,1.595932
57.25,1.638473
57.3,1.65231
57.35,1.626444
57.4,1.585192
57.45,1.549144
57.5,1.472956
57.55,1.451613
57.6,1.464629
57.65,1.512022
57.7,1.584997
57.75,1.668079
57.8,1.785367
57.85,1.784618
57.9,1.759288
57.95,1.687811
58,1.546821
58.05,1.442485
58.1,1.454164
58.15,1.470962
58.2,1.471189
58.25,1.437987
58.3,1.434007
58.35,1.364864
58.4,1.411841
58.45,1.471002
58.5,1.457031
58.55,1.406708
58.6,1.360927
58.65,1.306984
58.7,1.236912
58.75,1.264865
58.8,1.285717
58.85,1.231269
58.9,1.219405
58.95,1.219632
59,1.196849
59.05,1.196517
59.1,1.247295
59.15,1.292215
59.2,1.274253
59.25,1.311473
59.3,1.346212
59.35,1.316953
59.4,1.272334
59.45,1.239648
59.5,1.188423
59.55,1.116127
59.6,1.12138
59.65,1.190245
59.7,1.233902
59.75,1.269003
59.8,1.29259
59.85,1.222048
59.9,1.166038
59.95,1.156684
60,1.208546
60.05,1.256902
60.1,1.270381
60.15,1.290636
60.2,1.253945
60.25,1.236866
60.3,1.198134
60.35,1.11521
60.4,1.060356
60.45,1.017715
60.5,1.033443
60.55,1.041809
60.6,1.053457
60.65,1.15205
60.7,1.157423
60.75,1.185608
60.8,1.178688
60.85,1.123847
60.9,1.110242
60.95,1.13214
61,1.195364
61.05,1.223513
61.1,1.29091
61.15,1.287182
61.2,1.218716
61.25,1.253872
61.3,1.212994
61.35,1.157159
61.4,1.15401
61.45,1.149907
61.5,1.131566
61.55,1.145298
61.6,1.172439
61.65,1.145854
61.7,1.139963
61.75,1.159185
61.8,1.115844
61.85,1.069493
61.9,1.066812
61.95,1.121341
62,1.149177
62.05,1.133115
62.1,1.172927
62.15,1.168162
62.2,1.172186
62.25,1.179266
62.3,1.22547
62.35,1.195393
62.4,1.193109
62.45,1.226457
62.5,1.208373
62.55,1.156046
62.6,1.13818
62.65,1.115851
62.7,1.119365
62.75,1.23832
62.8,1.282041
62.85,1.261226
62.9,1.255035
62.95,1.249459
63,1.191043
63.05,1.167454
63.1,1.162681
63.15,1.076252
63.2,0.9931633
63.25,1.044508
63.3,1.161481
63.35,1.269757
63.4,1.417427
63.45,1.441975
63.5,1.400211
63.55,1.338245
63.6,1.301339
63.65,1.290559
63.7,1.314847
63.75,1.382436
63.8,1.427625
63.85,1.461783
63.9,1.444887
63.95,1.377754
64,1.379648
64.05,1.458569
64.1,1.505157
64.15,1.508294
64.2,1.480578
64.25,1.472934
64.3,1.471951
64.35,1.543453
64.4,1.543453
64.45,1.543453
64.5,1.543453
64.55,1.543453
64.6,1.543453
64.65,1.543453
64.7,1.543453
64.75,1.543453
64.8,1.543453
64.85,1.543453
64.9,1.543453
64.95,1.543453
65,1.543453
65.05,1.543453
65.1,1.543453
65.15,1.543453
65.2,1.543453
65.25,1.543453
65.3,1.543453
65.35,1.543453
65.4,1.543453
65.45,1.543453
65.5,1.543453
65.55,1.543453
65.6,1.543453
65.65,1.543453
65.7,1.543453
65.75,1.543453
65.8,1.543453
65.85,1.543453
65.9,1.543453
65.95,1.543453
66,1.543453
66.05,1.543453
66.1,1.543453
66.15,1.543453
66.2,1.543453
66.25,1.543453
66.3,1.543453
66.35,1.543453
66.4,1.543453
66.45,1.543453
66.5,1.543453
66.55,1.543453
66.6,1.543453
66.65,1.543453
66.7,1.543453
66.75,1.543453
66.8,1.543453
66.85,1.543453
66.9,1.543453
66.95,1.543453
67,1.543453
67.05,1.543453
67.1,1.543453
67.15,1.543453
67.2,1.543453
67.25,1.543453
67.3,1.543453
67.35,1.543453
67.4,1.543453
67.45,1.543453
67.5,1.543453
67.55,1.543453
67.6,1.543453
67.65,1.543453
67.7,1.543453
67.75,1.543453
67.8,1.543453
67.85,1.543453
67.9,1.543453
67.95,1.543453
68,1.543453
68.05,1.543453
68.1,1.543453
68.15,1.543453
68.2,1.543453
68.25,1.543453
68.3,1.543453
68.35,1.543453
68.4,1.543453
68.45,1.543453
68.5,1.543453
68.55,1.543453
68.6,1.543453
68.65,1.543453
68.7,1.543453
68.75,1.543453
68.8,1.543453
68.85,1.543453
68.9,1.543453
68.95,1.543453
69,1.543453
69.05,1.543453
69.1,1.543453
69.15,1.543453
69.2,1.543453
69.25,1.543453
69.3,1.543453
69.35,1.543453
69.4,1.543453
69.45,1.543453
69.5,1.543453
69.55,1.543453
69.6,1.543453
69.65,1.543453
69.7,1.543453
69.75,1.543453
69.8,1.543453
69.85,1.543453
69.9,1.543453
69.95,1.543453
 
Alignment,On
