Data File Name,2100 expert_Eukaryote Total RNA Nano_DE13805377_2020-05-25_11-42-52.xad
23.85,0.1137797
23.9,0.1122871
23.95,0.1132618
24,0.1076033
24.05,0.1080327
24.1,0.1647659
24.15,0.1716143
24.2,0.1475532
24.25,0.1215071
24.3,0.1018422
24.35,0.1026062
24.4,0.1346169
24.45,0.18598
24.5,0.1945204
24.55,0.2059607
24.6,0.1849254
24.65,0.1821381
24.7,0.2677376
24.75,0.436803
24.8,0.6206305
24.85,0.6860216
24.9,0.6427965
24.95,0.5342038
25,0.4550902
25.05,0.4554226
25.1,0.535966
25.15,0.6423303
25.2,0.6836554
25.25,0.7318392
25.3,0.7548221
25.35,0.7647164
25.4,0.7531412
25.45,0.7673889
25.5,0.7942545
25.55,0.8259877
25.6,0.8715334
25.65,0.9438209
25.7,1.006748
25.75,1.018531
25.8,1.02162
25.85,0.9970307
25.9,0.9531312
25.95,0.9397489
26,0.940889
26.05,0.8681252
26.1,0.7415723
26.15,0.6661024
26.2,0.6129842
26.25,0.5802383
26.3,0.6043208
26.35,0.6587
26.4,0.7115304
26.45,0.7587953
26.5,0.8387901
26.55,0.9550247
26.6,1.162545
26.65,1.509838
26.7,1.937525
26.75,2.328641
26.8,2.534633
26.85,2.466539
26.9,2.21128
26.95,1.891324
27,1.592164
27.05,1.405328
27.1,1.418252
27.15,1.687105
27.2,2.125443
27.25,2.597799
27.3,2.868652
27.35,2.785226
27.4,2.451169
27.45,2.025563
27.5,1.625941
27.55,1.303838
27.6,1.067226
27.65,0.909361
27.7,0.817172
27.75,0.7795544
27.8,0.7389428
27.85,0.6745847
27.9,0.6200411
27.95,0.5914819
28,0.5986459
28.05,0.6447374
28.1,0.6973733
28.15,0.7298959
28.2,0.7468436
28.25,0.7487062
28.3,0.6898158
28.35,0.5954759
28.4,0.5064392
28.45,0.4421172
28.5,0.3651325
28.55,0.2912253
28.6,0.2435289
28.65,0.2106427
28.7,0.2150639
28.75,0.2363767
28.8,0.2333885
28.85,0.2001486
28.9,0.1738699
28.95,0.1614513
29,0.130648
29.05,0.1181574
29.1,0.0902646
29.15,6.540496E-02
29.2,6.713998E-02
29.25,0.075615
29.3,7.709991E-02
29.35,7.125232E-02
29.4,6.489512E-02
29.45,4.636877E-02
29.5,8.565469E-03
29.55,-2.908433E-02
29.6,-4.584327E-02
29.65,-3.371088E-02
29.7,-7.774145E-03
29.75,2.827297E-02
29.8,7.453966E-02
29.85,0.1040599
29.9,0.14354
29.95,0.2151723
30,0.2692871
30.05,0.3017372
30.1,0.3395307
30.15,0.3793004
30.2,0.4154307
30.25,0.4158821
30.3,0.405857
30.35,0.3840089
30.4,0.3536733
30.45,0.3300412
30.5,0.3082449
30.55,0.272089
30.6,0.2265131
30.65,0.2022576
30.7,0.182379
30.75,0.1770256
30.8,0.1784939
30.85,0.1660744
30.9,0.1531167
30.95,0.1634057
31,0.1937012
31.05,0.1967202
31.1,0.1789437
31.15,0.1339932
31.2,8.160815E-02
31.25,4.596143E-02
31.3,2.786042E-02
31.35,3.216095E-02
31.4,3.323262E-02
31.45,2.444249E-02
31.5,8.864301E-03
31.55,-1.242102E-03
31.6,-1.098384E-02
31.65,-5.66913E-03
31.7,9.161339E-03
31.75,0.0486488
31.8,9.382917E-02
31.85,0.1257438
31.9,0.1476921
31.95,0.157263
32,0.143391
32.05,0.1171434
32.1,0.1236573
32.15,0.1226836
32.2,0.1001133
32.25,9.563614E-02
32.3,9.845148E-02
32.35,0.1010964
32.4,0.1212804
32.45,0.1445244
32.5,0.1467298
32.55,0.1281101
32.6,0.1168638
32.65,0.1025061
32.7,0.1266334
32.75,0.1622566
32.8,0.1946569
32.85,0.2151698
32.9,0.2124188
32.95,0.1920859
33,0.1890961
33.05,0.186259
33.1,0.1546362
33.15,0.1124819
33.2,8.302625E-02
33.25,7.995261E-02
33.3,7.360625E-02
33.35,8.053814E-02
33.4,9.385597E-02
33.45,9.310959E-02
33.5,9.499396E-02
33.55,0.105552
33.6,0.1225856
33.65,0.1404971
33.7,0.1827901
33.75,0.2104797
33.8,0.2071385
33.85,0.1921768
33.9,0.1588726
33.95,0.1080417
34,6.443173E-02
34.05,4.188441E-02
34.1,2.189353E-02
34.15,1.445852E-02
34.2,1.555087E-02
34.25,6.133759E-02
34.3,9.317996E-02
34.35,0.1187936
34.4,0.114367
34.45,6.395329E-02
34.5,-6.46102E-03
34.55,-2.894656E-02
34.6,7.303343E-03
34.65,3.916093E-02
34.7,6.362361E-02
34.75,6.660581E-02
34.8,6.946716E-02
34.85,6.539641E-02
34.9,0.1055324
34.95,0.1310218
35,0.1336288
35.05,0.1388087
35.1,0.1420189
35.15,0.1443798
35.2,0.1267711
35.25,0.1145443
35.3,0.10162
35.35,9.889513E-02
35.4,9.247099E-02
35.45,0.1212112
35.5,0.1549429
35.55,0.1786752
35.6,0.2065273
35.65,0.2369481
35.7,0.2528034
35.75,0.2786974
35.8,0.3256868
35.85,0.3479578
35.9,0.3446586
35.95,0.3522317
36,0.3551961
36.05,0.3375617
36.1,0.3025268
36.15,0.265393
36.2,0.2196807
36.25,0.2175831
36.3,0.2458267
36.35,0.2859249
36.4,0.3490811
36.45,0.3765805
36.5,0.3943391
36.55,0.4318396
36.6,0.482609
36.65,0.4921846
36.7,0.4779769
36.75,0.4489306
36.8,0.4082212
36.85,0.398761
36.9,0.4063205
36.95,0.3935958
37,0.3848743
37.05,0.3971457
37.1,0.4171379
37.15,0.446902
37.2,0.5031232
37.25,0.5535408
37.3,0.5804696
37.35,0.58259
37.4,0.5776286
37.45,0.5803641
37.5,0.5733719
37.55,0.5859529
37.6,0.5648699
37.65,0.5513986
37.7,0.5353802
37.75,0.5475965
37.8,0.5698789
37.85,0.6147068
37.9,0.6775284
37.95,0.7513968
38,0.8654639
38.05,0.9813945
38.1,1.089034
38.15,1.147763
38.2,1.173339
38.25,1.141461
38.3,1.072644
38.35,0.9759597
38.4,0.8812633
38.45,0.8203798
38.5,0.7626403
38.55,0.7417119
38.6,0.7349623
38.65,0.7297662
38.7,0.7033795
38.75,0.699398
38.8,0.7115752
38.85,0.7380416
38.9,0.7400194
38.95,0.7347142
39,0.7015086
39.05,0.6918803
39.1,0.6776384
39.15,0.6872578
39.2,0.7108417
39.25,0.6836668
39.3,0.693121
39.35,0.7288784
39.4,0.7989485
39.45,0.8826495
39.5,0.957952
39.55,1.013451
39.6,1.025113
39.65,1.029734
39.7,1.008176
39.75,1.049983
39.8,1.084989
39.85,1.13531
39.9,1.206533
39.95,1.271294
40,1.312844
40.05,1.362291
40.1,1.432558
40.15,1.508907
40.2,1.57934
40.25,1.610088
40.3,1.635504
40.35,1.626451
40.4,1.614599
40.45,1.589475
40.5,1.554401
40.55,1.486366
40.6,1.426573
40.65,1.404331
40.7,1.368952
40.75,1.336105
40.8,1.317076
40.85,1.266452
40.9,1.242971
40.95,1.227002
41,1.228656
41.05,1.261916
41.1,1.304017
41.15,1.362203
41.2,1.488022
41.25,1.739296
41.3,1.95475
41.35,2.217332
41.4,2.51629
41.45,2.689813
41.5,2.762525
41.55,2.820738
41.6,2.870692
41.65,2.85489
41.7,2.89225
41.75,2.873908
41.8,3.001076
41.85,5.62434
41.9,14.98959
41.95,32.57273
42,54.28577
42.05,72.59264
42.1,81.08866
42.15,78.18212
42.2,67.17994
42.25,54.22124
42.3,43.64253
42.35,36.47368
42.4,31.92725
42.45,28.96949
42.5,27.10785
42.55,25.44884
42.6,23.67914
42.65,21.77457
42.7,19.6867
42.75,17.32455
42.8,14.9297
42.85,12.56125
42.9,10.27785
42.95,8.361601
43,6.754158
43.05,5.371833
43.1,4.170188
43.15,3.254066
43.2,2.567991
43.25,2.088886
43.3,1.786282
43.35,1.501201
43.4,1.358464
43.45,1.309278
43.5,1.297684
43.55,1.346196
43.6,1.38633
43.65,1.398936
43.7,1.424073
43.75,1.493562
43.8,1.569589
43.85,1.707392
43.9,1.824563
43.95,1.908336
44,1.967717
44.05,2.01423
44.1,1.984191
44.15,1.927973
44.2,1.918076
44.25,1.936028
44.3,2.004752
44.35,2.190899
44.4,2.430341
44.45,2.741022
44.5,3.151174
44.55,3.65308
44.6,4.288778
44.65,4.914925
44.7,5.443698
44.75,5.709032
44.8,5.71159
44.85,5.452706
44.9,4.981765
44.95,4.497091
45,4.096588
45.05,3.632353
45.1,3.236155
45.15,2.892291
45.2,2.638756
45.25,2.43197
45.3,2.317926
45.35,2.269391
45.4,2.15028
45.45,2.034763
45.5,1.864008
45.55,1.739971
45.6,1.630719
45.65,1.560623
45.7,1.58914
45.75,1.66229
45.8,1.751091
45.85,1.852147
45.9,1.978354
45.95,2.146838
46,2.395799
46.05,2.72972
46.1,3.096642
46.15,3.478453
46.2,3.836006
46.25,3.98886
46.3,4.043479
46.35,3.989048
46.4,3.919381
46.45,3.853923
46.5,3.837088
46.55,3.776513
46.6,3.698637
46.65,3.674584
46.7,3.657851
46.75,3.682812
46.8,3.613198
46.85,3.441432
46.9,3.280495
46.95,3.116129
47,2.921224
47.05,2.865118
47.1,2.865243
47.15,2.946895
47.2,2.952728
47.25,2.959494
47.3,2.970365
47.35,3.049017
47.4,3.27009
47.45,3.569989
47.5,3.809542
47.55,3.964807
47.6,4.155633
47.65,4.419836
47.7,4.574967
47.75,4.710753
47.8,4.80407
47.85,4.89342
47.9,4.977869
47.95,5.047924
48,5.033586
48.05,4.981571
48.1,4.987252
48.15,4.92872
48.2,4.828578
48.25,4.782775
48.3,4.843328
48.35,4.961046
48.4,5.169429
48.45,5.409091
48.5,5.657155
48.55,5.809203
48.6,6.052396
48.65,6.399299
48.7,6.778947
48.75,7.068594
48.8,7.447924
48.85,7.872327
48.9,8.651058
48.95,10.54991
49,14.21434
49.05,20.21261
49.1,28.42288
49.15,38.24237
49.2,48.51071
49.25,58.27043
49.3,65.6099
49.35,71.19427
49.4,75.93594
49.45,79.04428
49.5,80.67921
49.55,81.07603
49.6,80.48984
49.65,78.80137
49.7,77.53759
49.75,75.54797
49.8,71.80605
49.85,67.38973
49.9,61.8668
49.95,56.43836
50,51.30113
50.05,46.46281
50.1,41.40171
50.15,36.13212
50.2,31.22009
50.25,26.61428
50.3,22.60266
50.35,19.14768
50.4,16.18893
50.45,13.86619
50.5,11.88142
50.55,10.24485
50.6,8.776533
50.65,7.379893
50.7,6.117217
50.75,5.194158
50.8,4.444184
50.85,3.810538
50.9,3.376292
50.95,3.011016
51,2.853865
51.05,2.659729
51.1,2.551537
51.15,2.364938
51.2,2.197724
51.25,2.073714
51.3,1.995641
51.35,2.07794
51.4,2.092535
51.45,2.178813
51.5,2.257732
51.55,2.319346
51.6,2.312347
51.65,2.31087
51.7,2.337892
51.75,2.367684
51.8,2.597597
51.85,2.842913
51.9,2.979761
51.95,2.985482
52,3.057807
52.05,3.177372
52.1,3.290929
52.15,3.377448
52.2,3.360109
52.25,3.276191
52.3,3.226168
52.35,3.190847
52.4,3.106637
52.45,3.015476
52.5,2.969217
52.55,2.942333
52.6,2.914044
52.65,2.876705
52.7,2.803826
52.75,2.677135
52.8,2.619014
52.85,2.584821
52.9,2.498597
52.95,2.377187
53,2.239717
53.05,2.01112
53.1,1.869579
53.15,1.763436
53.2,1.693149
53.25,1.661618
53.3,1.687543
53.35,1.638125
53.4,1.611916
53.45,1.642913
53.5,1.51251
53.55,1.365565
53.6,1.269394
53.65,1.236744
53.7,1.264172
53.75,1.358663
53.8,1.595092
53.85,1.770205
53.9,1.863894
53.95,1.866475
54,1.74028
54.05,1.586585
54.1,1.49429
54.15,1.508548
54.2,1.528204
54.25,1.547233
54.3,1.561
54.35,1.555151
54.4,1.562821
54.45,1.616304
54.5,1.628545
54.55,1.629587
54.6,1.593881
54.65,1.533147
54.7,1.522204
54.75,1.629779
54.8,1.880046
54.85,2.095618
54.9,2.215408
54.95,2.212407
55,2.173781
55.05,2.04908
55.1,1.94884
55.15,1.875498
55.2,1.868486
55.25,1.816918
55.3,1.669384
55.35,1.572262
55.4,1.423039
55.45,1.3056
55.5,1.286948
55.55,1.305941
55.6,1.284086
55.65,1.259507
55.7,1.239679
55.75,1.273009
55.8,1.270201
55.85,1.226378
55.9,1.167
55.95,1.133022
56,1.090691
56.05,1.042609
56.1,1.033369
56.15,1.027044
56.2,1.004519
56.25,1.117098
56.3,1.180106
56.35,1.062503
56.4,0.891713
56.45,0.840431
56.5,0.8423195
56.55,0.8691071
56.6,0.9225857
56.65,0.9636918
56.7,0.9623243
56.75,0.940652
56.8,0.9652733
56.85,0.9595881
56.9,0.9299527
56.95,0.8807201
57,0.8471118
57.05,0.7724392
57.1,0.6964341
57.15,0.6636773
57.2,0.6708507
57.25,0.6596872
57.3,0.6338356
57.35,0.6728989
57.4,0.6694195
57.45,0.6650833
57.5,0.6896052
57.55,0.7569946
57.6,0.786462
57.65,0.7319502
57.7,0.69688
57.75,0.6589379
57.8,0.6233605
57.85,0.6353514
57.9,0.7216544
57.95,0.6739538
58,0.6409585
58.05,0.6162955
58.1,0.6083127
58.15,0.6304423
58.2,0.6403528
58.25,0.5915121
58.3,0.5142784
58.35,0.5549747
58.4,0.566876
58.45,0.5437352
58.5,0.5032846
58.55,0.4885925
58.6,0.4899063
58.65,0.5456192
58.7,0.646544
58.75,0.6811004
58.8,0.6395676
58.85,0.5805646
58.9,0.5246955
58.95,0.5107956
59,0.4575925
59.05,0.4379819
59.1,0.4169256
59.15,0.4054832
59.2,0.3476295
59.25,0.3128273
59.3,0.347287
59.35,0.3780431
59.4,0.4363089
59.45,0.466137
59.5,0.4133424
59.55,0.3385313
59.6,0.2851134
59.65,0.2475124
59.7,0.253989
59.75,0.2972646
59.8,0.3073038
59.85,0.3264565
59.9,0.401977
59.95,0.4394741
60,0.4152497
60.05,0.4255907
60.1,0.4242283
60.15,0.3730709
60.2,0.3352406
60.25,0.3674797
60.3,0.4399481
60.35,0.4784882
60.4,0.4920605
60.45,0.4371903
60.5,0.3251881
60.55,0.2794254
60.6,0.3313607
60.65,0.3962533
60.7,0.426832
60.75,0.4580789
60.8,0.4394879
60.85,0.4375789
60.9,0.5039933
60.95,0.546179
61,0.5616413
61.05,0.5057361
61.1,0.3968539
61.15,0.3231989
61.2,0.2974226
61.25,0.3099012
61.3,0.3309212
61.35,0.3186104
61.4,0.2493629
61.45,0.1899948
61.5,0.1762952
61.55,0.1452002
61.6,0.1587399
61.65,0.2148056
61.7,0.2341832
61.75,0.2865006
61.8,0.3595011
61.85,0.3914904
61.9,0.3900422
61.95,0.40619
62,0.436101
62.05,0.4944997
62.1,0.5243759
62.15,0.5379081
62.2,0.4589396
62.25,0.3473287
62.3,0.2179373
62.35,0.2119234
62.4,0.2783012
62.45,0.2948611
62.5,0.3135423
62.55,0.3621509
62.6,0.3719053
62.65,0.3726638
62.7,0.3989266
62.75,0.3994814
62.8,0.4018487
62.85,0.4613126
62.9,0.4932921
62.95,0.4523881
63,0.3614832
63.05,0.2395024
63.1,0.2170371
63.15,0.2553281
63.2,0.2931363
63.25,0.3240323
63.3,0.3045478
63.35,0.2912413
63.4,0.3418938
63.45,0.37525
63.5,0.3680665
63.55,0.3251987
63.6,0.2912389
63.65,0.3066416
63.7,0.3406426
63.75,0.3924485
63.8,0.3924837
63.85,0.3802587
63.9,0.3758057
63.95,0.3695093
64,0.3842735
64.05,0.3842735
64.1,0.3842735
64.15,0.3842735
64.2,0.3842735
64.25,0.3842735
64.3,0.3842735
64.35,0.3842735
64.4,0.3842735
64.45,0.3842735
64.5,0.3842735
64.55,0.3842735
64.6,0.3842735
64.65,0.3842735
64.7,0.3842735
64.75,0.3842735
64.8,0.3842735
64.85,0.3842735
64.9,0.3842735
64.95,0.3842735
65,0.3842735
65.05,0.3842735
65.1,0.3842735
65.15,0.3842735
65.2,0.3842735
65.25,0.3842735
65.3,0.3842735
65.35,0.3842735
65.4,0.3842735
65.45,0.3842735
65.5,0.3842735
65.55,0.3842735
65.6,0.3842735
65.65,0.3842735
65.7,0.3842735
65.75,0.3842735
65.8,0.3842735
65.85,0.3842735
65.9,0.3842735
65.95,0.3842735
66,0.3842735
66.05,0.3842735
66.1,0.3842735
66.15,0.3842735
66.2,0.3842735
66.25,0.3842735
66.3,0.3842735
66.35,0.3842735
66.4,0.3842735
66.45,0.3842735
66.5,0.3842735
66.55,0.3842735
66.6,0.3842735
66.65,0.3842735
66.7,0.3842735
66.75,0.3842735
66.8,0.3842735
66.85,0.3842735
66.9,0.3842735
66.95,0.3842735
67,0.3842735
67.05,0.3842735
67.1,0.3842735
67.15,0.3842735
67.2,0.3842735
67.25,0.3842735
67.3,0.3842735
67.35,0.3842735
67.4,0.3842735
67.45,0.3842735
67.5,0.3842735
67.55,0.3842735
67.6,0.3842735
67.65,0.3842735
67.7,0.3842735
67.75,0.3842735
67.8,0.3842735
67.85,0.3842735
67.9,0.3842735
67.95,0.3842735
68,0.3842735
68.05,0.3842735
68.1,0.3842735
68.15,0.3842735
68.2,0.3842735
68.25,0.3842735
68.3,0.3842735
68.35,0.3842735
68.4,0.3842735
68.45,0.3842735
68.5,0.3842735
68.55,0.3842735
68.6,0.3842735
68.65,0.3842735
68.7,0.3842735
68.75,0.3842735
68.8,0.3842735
68.85,0.3842735
68.9,0.3842735
68.95,0.3842735
69,0.3842735
69.05,0.3842735
69.1,0.3842735
69.15,0.3842735
69.2,0.3842735
69.25,0.3842735
69.3,0.3842735
69.35,0.3842735
69.4,0.3842735
69.45,0.3842735
69.5,0.3842735
69.55,0.3842735
69.6,0.3842735
69.65,0.3842735
69.7,0.3842735
69.75,0.3842735
69.8,0.3842735
69.85,0.3842735
69.9,0.3842735
69.95,0.3842735
 
Alignment,On
